uuid;relative_time_us;agent;source;type;igs_timestamp;value
;274665562;SmartEyeProBridge;pupil_diameter_quality;2;;0.924301
;274679846;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;274679907;SmartEyeProBridge;pupil_diameter;2;;0.003992
;274679926;SmartEyeProBridge;pupil_diameter_quality;2;;0.884840
;274680024;SmartEyeProBridge;an_blink;1;;0
;274695403;SmartEyeProBridge;pupil_diameter;2;;0.004113
;274695428;SmartEyeProBridge;pupil_diameter_quality;2;;0.912059
;274695485;SmartEyeProBridge;an_saccade;1;;7187
;274695504;SmartEyeProBridge;an_fixation;1;;0
;274712237;SmartEyeProBridge;pupil_diameter;2;;0.004082
;274712256;SmartEyeProBridge;pupil_diameter_quality;2;;0.888194
;274728532;SmartEyeProBridge;pupil_diameter;2;;0.004020
;274728550;SmartEyeProBridge;pupil_diameter_quality;2;;0.903387
;274745512;SmartEyeProBridge;pupil_diameter;2;;0.004164
;274745530;SmartEyeProBridge;pupil_diameter_quality;2;;0.889979
;274745599;SmartEyeProBridge;an_saccade;1;;0
;274745618;SmartEyeProBridge;an_fixation;1;;7188
;274761994;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;274762051;SmartEyeProBridge;pupil_diameter;2;;0.004097
;274762070;SmartEyeProBridge;pupil_diameter_quality;2;;0.962406
;274762166;SmartEyeProBridge;an_blink;1;;0
;274787529;SmartEyeProBridge;pupil_diameter;2;;0.004127
;274787559;SmartEyeProBridge;pupil_diameter_quality;2;;0.939984
;274795879;SmartEyeProBridge;pupil_diameter;2;;0.004224
;274795897;SmartEyeProBridge;pupil_diameter_quality;2;;0.965817
;274823478;SmartEyeProBridge;pupil_diameter;2;;0.004137
;274823508;SmartEyeProBridge;pupil_diameter_quality;2;;0.964389
;274829701;SmartEyeProBridge;pupil_diameter;2;;0.003998
;274829732;SmartEyeProBridge;pupil_diameter_quality;2;;0.915354
;274829900;SmartEyeProBridge;an_saccade;1;;0
;274829933;SmartEyeProBridge;an_fixation;1;;7188
;274843147;Aircraft;verticalSpeed;2;;961.900000
;274843242;Aircraft;slip;2;;1.000000
;274843276;Aircraft;cabin_altitude;2;;728.200000
;274843309;Aircraft;trim_rudder;2;;2.600000
;274844257;Aircraft;fd_pitch_deg;2;;6.200000
;274849457;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;274849555;SmartEyeProBridge;pupil_diameter;2;;0.004183
;274849587;SmartEyeProBridge;pupil_diameter_quality;2;;0.932643
;274849767;SmartEyeProBridge;an_blink;1;;0
;274864766;SmartEyeProBridge;pupil_diameter;2;;0.004082
;274864789;SmartEyeProBridge;pupil_diameter_quality;2;;0.924095
;274878530;SmartEyeProBridge;pupil_diameter;2;;0.004185
;274878548;SmartEyeProBridge;pupil_diameter_quality;2;;0.901771
;274914625;SmartEyeProBridge;pupil_diameter;2;;0.004171
;274914644;SmartEyeProBridge;pupil_diameter_quality;2;;0.900918
;274914974;SmartEyeProBridge;pupil_diameter;2;;0.004175
;274914992;SmartEyeProBridge;pupil_diameter_quality;2;;0.915512
;274915047;SmartEyeProBridge;an_saccade;1;;0
;274915065;SmartEyeProBridge;an_fixation;1;;7188
;274928877;SmartEyeProBridge;pupil_diameter;2;;0.004179
;274928895;SmartEyeProBridge;pupil_diameter_quality;2;;0.894938
;274938384;Aircraft;pitch;2;;6.270000
;274938444;Aircraft;roll;2;;-0.750000
;274938464;Aircraft;altitude;2;;1833.600000
;274938484;Aircraft;latitude;2;;45.449213
;274938502;Aircraft;longitude;2;;-73.774539
;274946772;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;274946836;SmartEyeProBridge;pupil_diameter;2;;0.004185
;274946854;SmartEyeProBridge;pupil_diameter_quality;2;;0.938993
;274946961;SmartEyeProBridge;an_blink;1;;0
;274961925;SmartEyeProBridge;pupil_diameter;2;;0.003945
;274961956;SmartEyeProBridge;pupil_diameter_quality;2;;0.891867
;274990849;SmartEyeProBridge;pupil_diameter;2;;0.004078
;274990880;SmartEyeProBridge;pupil_diameter_quality;2;;0.923304
;274995097;SmartEyeProBridge;pupil_diameter;2;;0.003959
;274995130;SmartEyeProBridge;pupil_diameter_quality;2;;0.927219
;274995235;SmartEyeProBridge;an_saccade;1;;0
;274995275;SmartEyeProBridge;an_fixation;1;;7188
;275027055;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275027148;SmartEyeProBridge;pupil_diameter;2;;0.003944
;275027179;SmartEyeProBridge;pupil_diameter_quality;2;;0.931201
;275027363;SmartEyeProBridge;an_blink;1;;0
;275033371;SmartEyeProBridge;pupil_diameter;2;;0.004021
;275033402;SmartEyeProBridge;pupil_diameter_quality;2;;0.923129
;275045386;SmartEyeProBridge;pupil_diameter;2;;0.004080
;275045415;SmartEyeProBridge;pupil_diameter_quality;2;;0.981337
;275071342;SmartEyeProBridge;pupil_diameter;2;;0.004146
;275071372;SmartEyeProBridge;pupil_diameter_quality;2;;0.881940
;275079375;SmartEyeProBridge;pupil_diameter;2;;0.003990
;275079406;SmartEyeProBridge;pupil_diameter_quality;2;;0.932691
;275079497;SmartEyeProBridge;an_saccade;1;;0
;275079528;SmartEyeProBridge;an_fixation;1;;7188
;275095211;SmartEyeProBridge;pupil_diameter;2;;0.004032
;275095242;SmartEyeProBridge;pupil_diameter_quality;2;;0.918783
;275117476;Aircraft;verticalSpeed;2;;948.700000
;275117568;Aircraft;slip;2;;0.800000
;275117636;Aircraft;cabin_altitude;2;;730.500000
;275117998;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275118093;SmartEyeProBridge;pupil_diameter;2;;0.003998
;275118124;SmartEyeProBridge;pupil_diameter_quality;2;;0.929005
;275118281;SmartEyeProBridge;an_blink;1;;0
;275128397;SmartEyeProBridge;pupil_diameter;2;;0.003850
;275128428;SmartEyeProBridge;pupil_diameter_quality;2;;0.958708
;275145850;SmartEyeProBridge;pupil_diameter;2;;0.003795
;275145881;SmartEyeProBridge;pupil_diameter_quality;2;;0.927944
;275161211;SmartEyeProBridge;an_saccade;1;;0
;275161287;SmartEyeProBridge;an_fixation;1;;7188
;275161796;SmartEyeProBridge;pupil_diameter;2;;0.003953
;275161836;SmartEyeProBridge;pupil_diameter_quality;2;;0.908271
;275178248;SmartEyeProBridge;pupil_diameter;2;;0.003910
;275178278;SmartEyeProBridge;pupil_diameter_quality;2;;0.957048
;275195784;SmartEyeProBridge;pupil_diameter;2;;0.004071
;275195821;SmartEyeProBridge;pupil_diameter_quality;2;;0.885693
;275206599;Aircraft;pitch;2;;6.230000
;275206688;Aircraft;heading;2;;236.000000
;275206732;Aircraft;roll;2;;-0.250000
;275206777;Aircraft;altitude;2;;1838.000000
;275206817;Aircraft;latitude;2;;45.449097
;275206851;Aircraft;longitude;2;;-73.774672
;275211705;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275211809;SmartEyeProBridge;pupil_diameter;2;;0.003886
;275211843;SmartEyeProBridge;pupil_diameter_quality;2;;0.905146
;275212006;SmartEyeProBridge;an_blink;1;;0
;275228438;SmartEyeProBridge;pupil_diameter;2;;0.003881
;275228468;SmartEyeProBridge;pupil_diameter_quality;2;;0.904723
;275245272;SmartEyeProBridge;pupil_diameter;2;;0.003989
;275245303;SmartEyeProBridge;pupil_diameter_quality;2;;0.912762
;275245461;SmartEyeProBridge;an_saccade;1;;0
;275245501;SmartEyeProBridge;an_fixation;1;;7188
;275261668;SmartEyeProBridge;pupil_diameter;2;;0.004014
;275261699;SmartEyeProBridge;pupil_diameter_quality;2;;0.912647
;275278675;SmartEyeProBridge;pupil_diameter;2;;0.003995
;275278706;SmartEyeProBridge;pupil_diameter_quality;2;;0.986413
;275294237;SmartEyeProBridge;an_blink;1;;0
;275294622;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275294718;SmartEyeProBridge;pupil_diameter;2;;0.004086
;275294749;SmartEyeProBridge;pupil_diameter_quality;2;;0.943307
;275321721;SmartEyeProBridge;pupil_diameter;2;;0.003822
;275321750;SmartEyeProBridge;pupil_diameter_quality;2;;0.880864
;275327926;SmartEyeProBridge;an_saccade;1;;0
;275328027;SmartEyeProBridge;an_fixation;1;;7188
;275328554;SmartEyeProBridge;pupil_diameter;2;;0.003888
;275328585;SmartEyeProBridge;pupil_diameter_quality;2;;0.876998
;275345075;SmartEyeProBridge;pupil_diameter;2;;0.003846
;275345108;SmartEyeProBridge;pupil_diameter_quality;2;;0.853606
;275382233;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275382328;SmartEyeProBridge;pupil_diameter;2;;0.003999
;275382358;SmartEyeProBridge;pupil_diameter_quality;2;;0.952145
;275382514;SmartEyeProBridge;an_blink;1;;0
;275382997;SmartEyeProBridge;pupil_diameter;2;;0.004059
;275383028;SmartEyeProBridge;pupil_diameter_quality;2;;0.913695
;275389454;Aircraft;verticalSpeed;2;;937.100000
;275390159;Aircraft;slip;2;;0.700000
;275390251;Aircraft;cabin_altitude;2;;732.800000
;275394861;SmartEyeProBridge;pupil_diameter;2;;0.004082
;275394886;SmartEyeProBridge;pupil_diameter_quality;2;;0.908147
;275412790;SmartEyeProBridge;pupil_diameter;2;;0.003977
;275412815;SmartEyeProBridge;pupil_diameter_quality;2;;0.893300
;275412873;SmartEyeProBridge;an_saccade;1;;0
;275412894;SmartEyeProBridge;an_fixation;1;;7188
;275428135;SmartEyeProBridge;pupil_diameter;2;;0.004020
;275428155;SmartEyeProBridge;pupil_diameter_quality;2;;0.924188
;275444619;SmartEyeProBridge;pupil_diameter;2;;0.003879
;275444638;SmartEyeProBridge;pupil_diameter_quality;2;;0.881533
;275462702;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275462811;SmartEyeProBridge;pupil_diameter;2;;0.004037
;275462847;SmartEyeProBridge;pupil_diameter_quality;2;;0.890507
;275462953;SmartEyeProBridge;an_saccade;1;;7188
;275462988;SmartEyeProBridge;an_fixation;1;;0
;275463026;SmartEyeProBridge;an_blink;1;;0
;275486637;Aircraft;pitch;2;;6.210000
;275486740;Aircraft;roll;2;;0.290000
;275486778;Aircraft;altitude;2;;1842.300000
;275486818;Aircraft;latitude;2;;45.448980
;275486850;Aircraft;longitude;2;;-73.774807
;275493196;SmartEyeProBridge;pupil_diameter;2;;0.004162
;275493234;SmartEyeProBridge;pupil_diameter_quality;2;;0.938690
;275501753;SmartEyeProBridge;pupil_diameter;2;;0.004117
;275501783;SmartEyeProBridge;pupil_diameter_quality;2;;0.922944
;275511230;SmartEyeProBridge;pupil_diameter;2;;0.004104
;275511260;SmartEyeProBridge;pupil_diameter_quality;2;;0.925994
;275527938;SmartEyeProBridge;pupil_diameter;2;;0.004128
;275527969;SmartEyeProBridge;pupil_diameter_quality;2;;0.928476
;275544178;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275544270;SmartEyeProBridge;pupil_diameter;2;;0.004158
;275544300;SmartEyeProBridge;pupil_diameter_quality;2;;0.921835
;275544392;SmartEyeProBridge;an_saccade;1;;7188
;275544422;SmartEyeProBridge;an_fixation;1;;0
;275544451;SmartEyeProBridge;an_blink;1;;0
;275561337;SmartEyeProBridge;pupil_diameter;2;;0.004156
;275561367;SmartEyeProBridge;pupil_diameter_quality;2;;0.951969
;275580590;SmartEyeProBridge;pupil_diameter;2;;0.004211
;275580632;SmartEyeProBridge;pupil_diameter_quality;2;;0.946442
;275594621;SmartEyeProBridge;pupil_diameter;2;;0.004146
;275594652;SmartEyeProBridge;pupil_diameter_quality;2;;0.904822
;275613958;SmartEyeProBridge;pupil_diameter;2;;0.004166
;275613988;SmartEyeProBridge;pupil_diameter_quality;2;;0.912806
;275614081;SmartEyeProBridge;an_saccade;1;;0
;275614110;SmartEyeProBridge;an_fixation;1;;7189
;275633968;SmartEyeProBridge;an_blink;1;;0
;275634342;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275634451;SmartEyeProBridge;pupil_diameter;2;;0.003944
;275634483;SmartEyeProBridge;pupil_diameter_quality;2;;0.923427
;275644834;SmartEyeProBridge;pupil_diameter;2;;0.004307
;275644865;SmartEyeProBridge;pupil_diameter_quality;2;;0.877763
;275661774;SmartEyeProBridge;pupil_diameter;2;;0.004075
;275661814;SmartEyeProBridge;pupil_diameter_quality;2;;0.927426
;275662852;Aircraft;verticalSpeed;2;;926.900000
;275662898;Aircraft;slip;2;;0.500000
;275662930;Aircraft;cabin_altitude;2;;735.100000
;275662965;Aircraft;fd_pitch_deg;2;;6.100000
;275683955;SmartEyeProBridge;pupil_diameter;2;;0.004190
;275683992;SmartEyeProBridge;pupil_diameter_quality;2;;0.904721
;275694604;SmartEyeProBridge;an_saccade;1;;7189
;275694722;SmartEyeProBridge;an_fixation;1;;0
;275695270;SmartEyeProBridge;pupil_diameter;2;;0.004083
;275695302;SmartEyeProBridge;pupil_diameter_quality;2;;0.890148
;275712289;SmartEyeProBridge;pupil_diameter;2;;0.004158
;275712321;SmartEyeProBridge;pupil_diameter_quality;2;;0.935642
;275727851;SmartEyeProBridge;an_blink;1;;0
;275728250;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275728356;SmartEyeProBridge;pupil_diameter;2;;0.004117
;275728404;SmartEyeProBridge;pupil_diameter_quality;2;;0.910718
;275744455;SmartEyeProBridge;pupil_diameter;2;;0.004112
;275744491;SmartEyeProBridge;pupil_diameter_quality;2;;0.907477
;275754573;Aircraft;pitch;2;;6.200000
;275754669;Aircraft;roll;2;;0.770000
;275754704;Aircraft;altitude;2;;1846.500000
;275754737;Aircraft;latitude;2;;45.448864
;275754771;Aircraft;longitude;2;;-73.774940
;275772384;SmartEyeProBridge;pupil_diameter;2;;0.004119
;275772417;SmartEyeProBridge;pupil_diameter_quality;2;;0.917790
;275788747;SmartEyeProBridge;an_saccade;1;;0
;275788870;SmartEyeProBridge;an_fixation;1;;7190
;275789412;SmartEyeProBridge;pupil_diameter;2;;0.004207
;275789444;SmartEyeProBridge;pupil_diameter_quality;2;;0.965840
;275794162;SmartEyeProBridge;pupil_diameter;2;;0.004010
;275794194;SmartEyeProBridge;pupil_diameter_quality;2;;0.947658
;275810514;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275810591;SmartEyeProBridge;pupil_diameter;2;;0.004234
;275810615;SmartEyeProBridge;pupil_diameter_quality;2;;0.934197
;275810722;SmartEyeProBridge;an_blink;1;;0
;275835635;SmartEyeProBridge;pupil_diameter;2;;0.004121
;275835667;SmartEyeProBridge;pupil_diameter_quality;2;;0.907412
;275844363;SmartEyeProBridge;pupil_diameter;2;;0.004199
;275844398;SmartEyeProBridge;pupil_diameter_quality;2;;0.969906
;275862022;SmartEyeProBridge;pupil_diameter;2;;0.004159
;275862054;SmartEyeProBridge;pupil_diameter_quality;2;;0.895643
;275888941;SmartEyeProBridge;pupil_diameter;2;;0.004077
;275888973;SmartEyeProBridge;pupil_diameter_quality;2;;0.958591
;275889068;SmartEyeProBridge;an_saccade;1;;0
;275889106;SmartEyeProBridge;an_fixation;1;;7190
;275894238;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275894335;SmartEyeProBridge;pupil_diameter;2;;0.003868
;275894366;SmartEyeProBridge;pupil_diameter_quality;2;;0.905525
;275894521;SmartEyeProBridge;an_blink;1;;0
;275910651;SmartEyeProBridge;pupil_diameter;2;;0.003954
;275910684;SmartEyeProBridge;pupil_diameter_quality;2;;0.947096
;275927882;SmartEyeProBridge;pupil_diameter;2;;0.003872
;275927913;SmartEyeProBridge;pupil_diameter_quality;2;;0.921703
;275934531;Aircraft;airspeed;2;;119.300000
;275934575;Aircraft;verticalSpeed;2;;918.500000
;275934622;Aircraft;slip;2;;0.300000
;275934656;Aircraft;cabin_altitude;2;;737.400000
;275944365;SmartEyeProBridge;pupil_diameter;2;;0.003964
;275944396;SmartEyeProBridge;pupil_diameter_quality;2;;0.892851
;275960936;SmartEyeProBridge;pupil_diameter;2;;0.004087
;275960968;SmartEyeProBridge;pupil_diameter_quality;2;;0.941673
;275992134;SmartEyeProBridge;an_saccade;1;;0
;275992242;SmartEyeProBridge;an_fixation;1;;7190
;275992277;SmartEyeProBridge;an_blink;1;;0
;275992667;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;275992762;SmartEyeProBridge;pupil_diameter;2;;0.004197
;275992793;SmartEyeProBridge;pupil_diameter_quality;2;;0.966135
;275999833;SmartEyeProBridge;pupil_diameter;2;;0.003960
;275999864;SmartEyeProBridge;pupil_diameter_quality;2;;0.968377
;276002725;SmartEyeProBridge;an_saccade;1;;7190
;276002790;SmartEyeProBridge;an_fixation;1;;0
;276011081;SmartEyeProBridge;pupil_diameter;2;;0.003972
;276011101;SmartEyeProBridge;pupil_diameter_quality;2;;0.930769
;276025441;Aircraft;pitch;2;;6.190000
;276025544;Aircraft;roll;2;;1.100000
;276025583;Aircraft;altitude;2;;1850.700000
;276026264;Aircraft;latitude;2;;45.448749
;276026306;Aircraft;longitude;2;;-73.775072
;276029096;SmartEyeProBridge;pupil_diameter;2;;0.004234
;276029134;SmartEyeProBridge;pupil_diameter_quality;2;;0.914161
;276065252;SmartEyeProBridge;pupil_diameter;2;;0.004202
;276065293;SmartEyeProBridge;pupil_diameter_quality;2;;0.927494
;276065993;SmartEyeProBridge;pupil_diameter;2;;0.004057
;276066024;SmartEyeProBridge;pupil_diameter_quality;2;;0.986779
;276094019;SmartEyeProBridge;an_saccade;1;;7190
;276094138;SmartEyeProBridge;an_fixation;1;;0
;276094176;SmartEyeProBridge;an_blink;1;;0
;276094639;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;276094732;SmartEyeProBridge;pupil_diameter;2;;0.004291
;276094779;SmartEyeProBridge;pupil_diameter_quality;2;;0.947686
;276095396;SmartEyeProBridge;pupil_diameter;2;;0.004185
;276095427;SmartEyeProBridge;pupil_diameter_quality;2;;0.917573
;276118820;SmartEyeProBridge;pupil_diameter_quality;2;;0.912053
;276118915;SmartEyeProBridge;an_saccade;1;;0
;276118945;SmartEyeProBridge;an_fixation;1;;7191
;276127549;SmartEyeProBridge;pupil_diameter;2;;0.004157
;276127579;SmartEyeProBridge;pupil_diameter_quality;2;;0.930731
;276143891;SmartEyeProBridge;pupil_diameter;2;;0.004209
;276143921;SmartEyeProBridge;pupil_diameter_quality;2;;0.905076
;276164839;SmartEyeProBridge;pupil_diameter;2;;0.004198
;276164869;SmartEyeProBridge;pupil_diameter_quality;2;;0.937424
;276179167;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;276179265;SmartEyeProBridge;pupil_diameter;2;;0.004150
;276179296;SmartEyeProBridge;pupil_diameter_quality;2;;0.934728
;276179455;SmartEyeProBridge;an_blink;1;;0
;276193534;SmartEyeProBridge;pupil_diameter;2;;0.004051
;276193564;SmartEyeProBridge;pupil_diameter_quality;2;;0.887450
;276227656;Aircraft;verticalSpeed;2;;911.700000
;276227749;Aircraft;slip;2;;0.200000
;276227782;Aircraft;cabin_altitude;2;;739.800000
;276230953;SmartEyeProBridge;an_saccade;1;;0
;276231057;SmartEyeProBridge;an_fixation;1;;7191
;276231667;SmartEyeProBridge;pupil_diameter;2;;0.003982
;276231697;SmartEyeProBridge;pupil_diameter_quality;2;;0.925634
;276232207;SmartEyeProBridge;pupil_diameter;2;;0.004237
;276232236;SmartEyeProBridge;pupil_diameter_quality;2;;0.975904
;276244012;SmartEyeProBridge;pupil_diameter;2;;0.004198
;276244043;SmartEyeProBridge;pupil_diameter_quality;2;;0.912518
;276260305;SmartEyeProBridge;filtered_closest_world_object_name;3;;TARS
;276260414;SmartEyeProBridge;pupil_diameter;2;;0.004115
;276260454;SmartEyeProBridge;pupil_diameter_quality;2;;0.939030
;276260624;SmartEyeProBridge;an_blink;1;;0
;276276797;SmartEyeProBridge;pupil_diameter;2;;0.004104
;276276836;SmartEyeProBridge;pupil_diameter_quality;2;;0.906845
;276276927;SmartEyeProBridge;an_saccade;1;;7191
;276276956;SmartEyeProBridge;an_fixation;1;;0
;276301993;Aircraft;pitch;2;;6.180000
;276302111;Aircraft;heading;2;;237.000000
;276302155;Aircraft;roll;2;;1.210000
;276310303;Aircraft;altitude;2;;1854.800000
;276310401;Aircraft;latitude;2;;45.448633
;276310466;Aircraft;longitude;2;;-73.775206
;276312856;SmartEyeProBridge;pupil_diameter;2;;0.003633
;276312895;SmartEyeProBridge;pupil_diameter_quality;2;;0.841081
;276319820;SmartEyeProBridge;pupil_diameter;2;;0.000000
;276319863;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;276342629;SmartEyeProBridge;an_blink;1;;0
;276358912;SmartEyeProBridge;an_saccade;1;;0
;276359009;SmartEyeProBridge;an_fixation;1;;7192
;276428553;SmartEyeProBridge;an_blink;1;;0
;276428808;SmartEyeProBridge;pupil_diameter;2;;0.000000
;276428840;SmartEyeProBridge;pupil_diameter_quality;2;;0.000000
;276429260;SmartEyeProBridge;filtered_closest_world_object_name;3;;PFD
;276443625;SmartEyeProBridge;pupil_diameter;2;;0.003673
;276443655;SmartEyeProBridge;pupil_diameter_quality;2;;0.733120
;276443745;SmartEyeProBridge;an_saccade;1;;0
;276443807;SmartEyeProBridge;an_fixation;1;;7192
;276461357;SmartEyeProBridge;pupil_diameter;2;;0.003779
;276461375;SmartEyeProBridge;pupil_diameter_quality;2;;0.938192
;276477798;Aircraft;verticalSpeed;2;;906.400000
;276477882;Aircraft;cabin_altitude;2;;742.100000
;276478234;SmartEyeProBridge;pupil_diameter;2;;0.003969
;276478251;SmartEyeProBridge;pupil_diameter_quality;2;;0.814063
;276494764;SmartEyeProBridge;pupil_diameter;2;;0.004161
;276494783;SmartEyeProBridge;pupil_diameter_quality;2;;0.933087
;276511662;SmartEyeProBridge;an_blink;1;;0
;276511909;SmartEyeProBridge;filtered_closest_world_object_name;3;;PFD
;276511966;SmartEyeProBridge;pupil_diameter;2;;0.004229
;276511984;SmartEyeProBridge;pupil_diameter_quality;2;;0.947262
;276527189;SmartEyeProBridge;pupil_diameter;2;;0.004242
;276527213;SmartEyeProBridge;pupil_diameter_quality;2;;0.851674
;276527277;SmartEyeProBridge;an_saccade;1;;0
;276527297;SmartEyeProBridge;an_fixation;1;;7192
;276548818;SmartEyeProBridge;pupil_diameter;2;;0.004158
;276548836;SmartEyeProBridge;pupil_diameter_quality;2;;0.900520
;276552233;SmartEyeProBridge;an_saccade;1;;7192
;276552253;SmartEyeProBridge;an_fixation;1;;0
;276561178;SmartEyeProBridge;pupil_diameter;2;;0.004278
;276561200;SmartEyeProBridge;pupil_diameter_quality;2;;0.917920
;276568115;Aircraft;roll;2;;1.100000
;276568143;Aircraft;altitude;2;;1858.900000
;276568164;Aircraft;latitude;2;;45.448518
;276568184;Aircraft;longitude;2;;-73.775338
;276576981;SmartEyeProBridge;pupil_diameter;2;;0.004176
;276577005;SmartEyeProBridge;pupil_diameter_quality;2;;0.829541
;276603517;SmartEyeProBridge;filtered_closest_world_object_name;3;;PFD
;276603573;SmartEyeProBridge;pupil_diameter;2;;0.004155
;276603593;SmartEyeProBridge;pupil_diameter_quality;2;;0.853131
;276603688;SmartEyeProBridge;an_blink;1;;0
;276610297;SmartEyeProBridge;pupil_diameter;2;;0.004159
;276610316;SmartEyeProBridge;pupil_diameter_quality;2;;0.851346
;276610370;SmartEyeProBridge;an_saccade;1;;0
;276610388;SmartEyeProBridge;an_fixation;1;;7193
;276626875;SmartEyeProBridge;pupil_diameter;2;;0.004145
;276626905;SmartEyeProBridge;pupil_diameter_quality;2;;0.891469
;276649093;SmartEyeProBridge;pupil_diameter;2;;0.004547
;276649122;SmartEyeProBridge;pupil_diameter_quality;2;;0.945198
;276660784;SmartEyeProBridge;pupil_diameter;2;;0.004315
;276660810;SmartEyeProBridge;pupil_diameter_quality;2;;0.897394
;276676800;SmartEyeProBridge;pupil_diameter;2;;0.004253
;276676832;SmartEyeProBridge;pupil_diameter_quality;2;;0.938142
;276696397;SmartEyeProBridge;an_saccade;1;;0
;276696469;SmartEyeProBridge;an_fixation;1;;7193
;276696489;SmartEyeProBridge;an_blink;1;;0
;276696711;SmartEyeProBridge;filtered_closest_world_object_name;3;;PFD
;276696763;SmartEyeProBridge;pupil_diameter;2;;0.004182
;276696780;SmartEyeProBridge;pupil_diameter_quality;2;;0.923596
;276710039;SmartEyeProBridge;pupil_diameter;2;;0.004199
;276710057;SmartEyeProBridge;pupil_diameter_quality;2;;0.952272
;276741876;SmartEyeProBridge;pupil_diameter;2;;0.004166
;276741898;SmartEyeProBridge;pupil_diameter_quality;2;;0.912221
;276743254;SmartEyeProBridge;pupil_diameter;2;;0.004445
;276743272;SmartEyeProBridge;pupil_diameter_quality;2;;0.956284
;276751040;Aircraft;verticalSpeed;2;;902.400000
;276751111;Aircraft;cabin_altitude;2;;744.400000
;276759615;SmartEyeProBridge;pupil_diameter;2;;0.004534
;276759637;SmartEyeProBridge;pupil_diameter_quality;2;;0.952089
;276776331;SmartEyeProBridge;pupil_diameter;2;;0.004589
;276776351;SmartEyeProBridge;pupil_diameter_quality;2;;0.933062
;276776415;SmartEyeProBridge;an_saccade;1;;7193
;276776436;SmartEyeProBridge;an_fixation;1;;0
;276801115;SmartEyeProBridge;filtered_closest_world_object_name;3;;PFD
;276801182;SmartEyeProBridge;pupil_diameter;2;;0.004391
;276801205;SmartEyeProBridge;pupil_diameter_quality;2;;0.962028
;276801315;SmartEyeProBridge;an_blink;1;;0
;276821649;SmartEyeProBridge;pupil_diameter;2;;0.004397
;276821679;SmartEyeProBridge;pupil_diameter_quality;2;;0.954905
;276826585;SmartEyeProBridge;pupil_diameter_quality;2;;0.930373
;276841137;Aircraft;roll;2;;0.800000
;276841948;Aircraft;altitude;2;;1863.100000
;276842017;Aircraft;latitude;2;;45.448403
;276842064;Aircraft;longitude;2;;-73.775472
;276843746;SmartEyeProBridge;pupil_diameter;2;;0.004355
;276843775;SmartEyeProBridge;pupil_diameter_quality;2;;0.954889
;276874381;SmartEyeProBridge;an_saccade;1;;7193
;276874491;SmartEyeProBridge;an_fixation;1;;0
;276875017;SmartEyeProBridge;pupil_diameter;2;;0.004396
;276875046;SmartEyeProBridge;pupil_diameter_quality;2;;0.911493
;276876685;SmartEyeProBridge;pupil_diameter;2;;0.004385
;276876715;SmartEyeProBridge;pupil_diameter_quality;2;;0.892005
;276900608;SmartEyeProBridge;filtered_closest_world_object_name;3;;PFD
;276900696;SmartEyeProBridge;pupil_diameter;2;;0.004144
;276900725;SmartEyeProBridge;pupil_diameter_quality;2;;0.955579
;276900883;SmartEyeProBridge;an_blink;1;;0
;276909829;SmartEyeProBridge;pupil_diameter;2;;0.004243
;276909894;SmartEyeProBridge;pupil_diameter_quality;2;;0.894335
;276909959;SmartEyeProBridge;an_saccade;1;;0
;276909978;SmartEyeProBridge;an_fixation;1;;7194
;276926548;SmartEyeProBridge;pupil_diameter;2;;0.004183
;276926577;SmartEyeProBridge;pupil_diameter_quality;2;;0.926407
;276956620;SmartEyeProBridge;pupil_diameter;2;;0.004155
;276956650;SmartEyeProBridge;pupil_diameter_quality;2;;0.929832
;276959708;SmartEyeProBridge;pupil_diameter;2;;0.004236
;276959745;SmartEyeProBridge;pupil_diameter_quality;2;;0.914430
;276976164;SmartEyeProBridge;pupil_diameter;2;;0.004188
;276976194;SmartEyeProBridge;pupil_diameter_quality;2;;0.920686
;276993578;SmartEyeProBridge;pupil_diameter;2;;0.004443
;276993616;SmartEyeProBridge;pupil_diameter_quality;2;;0.937780
;276993721;SmartEyeProBridge;an_saccade;1;;0
;276993752;SmartEyeProBridge;an_fixation;1;;7194
;276993796;SmartEyeProBridge;an_blink;1;;0
;277020450;SmartEyeProBridge;an_blink;1;;483
;277020700;SmartEyeProBridge;pupil_diameter;2;;0.004376
